Index	Launch Debugger	Vertex_ID	Primitive_ID	Instance_ID	SV_POSITION_C0	SV_POSITION_C1	SV_POSITION_C2	SV_POSITION_C3	TEXCOORD2_C0	TEXCOORD2_C1	TEXCOORD2_C2	TEXCOORD3_C0	TEXCOORD3_C1
[228]	648	76	0	-3.01775	-5.7033	0.2	25.397	0.44165	-0.491943	-0.75	201	255
[229]	650	76	0	-2.91355	-5.47126	0.2	25.3716	0.84082	0.05896	-0.538086	201	255
[230]	831	76	0	-3.04861	-5.64591	0.2	25.4227	0.900879	0.0338745	-0.43335	201	255
[231]	765	77	0	-2.92991	-5.44337	0.2	25.3649	0.711426	0.689941	-0.132324	201	255
[232]	831	77	0	-3.04861	-5.64591	0.2	25.4227	0.900879	0.0338745	-0.43335	201	255
[233]	650	77	0	-2.91355	-5.47126	0.2	25.3716	0.84082	0.05896	-0.538086	201	255
[234]	831	78	0	-3.04861	-5.64591	0.2	25.4227	0.900879	0.0338745	-0.43335	201	255
[235]	765	78	0	-2.92991	-5.44337	0.2	25.3649	0.711426	0.689941	-0.132324	201	255
[236]	836	78	0	-3.11107	-5.5733	0.2	25.3848	0.82666	0.560059	0.049469	201	255
[237]	765	79	0	-2.92991	-5.44337	0.2	25.3649	0.711426	0.689941	-0.132324	201	255
[238]	614	79	0	-3.12876	-5.5372	0.2	25.3291	0.156006	0.912598	0.378418	201	255
[239]	836	79	0	-3.11107	-5.5733	0.2	25.3848	0.82666	0.560059	0.049469	201	255
[240]	649	80	0	-2.89976	-5.49568	0.2	25.3636	0.509766	-0.338623	-0.791016	201	255
[241]	787	80	0	-2.89097	-5.50972	0.2	25.3446	-0.0228577	-0.457275	-0.88916	201	255
