Event	Queue	Global ID	Resource ID	Name	Binding	Read/Write	States
	Graphics Queue 0	6,542	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,543	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,544	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,545	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,546	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,547	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,548	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,551	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,553	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,554	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,555	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,556	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,557	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,558	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,559	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,560	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,561	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,562	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,563	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,564	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,565	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,566	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,567	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,568	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,569	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,570	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,571	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,572	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,573	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,574	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,575	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,576	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,577	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,578	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,579	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,580	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,581	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,582	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,583	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,584	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,585	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,586	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,587	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,588	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,589	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,590	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,591	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,592	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,593	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,594	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,595	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,596	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,597	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,598	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,599	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,600	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,601	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,602	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,603	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,604	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,605	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,606	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,607	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,608	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,609	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,610	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,611	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,612	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,613	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,614	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,615	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,616	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,617	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,618	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,619	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,620	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,621	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,622	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,623	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,654	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,655	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,656	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,657	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,658	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,659	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,661	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,662	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,663	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,664	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,665	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,666	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,667	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,668	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,669	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,670	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,671	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,672	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,789	18824		CS SRV [0, space=14]	Read	STATE_COMMON
	Graphics Queue 0	6,789	18824		CS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,789	18824		CS SRV [0, space=17]	Read	STATE_COMMON
	Graphics Queue 0	6,789	18824		CS SRV [0, space=18]	Read	STATE_COMMON
	Graphics Queue 0	6,789	18824		CS SRV [0, space=19]	Read	STATE_COMMON
	Graphics Queue 0	6,792	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,792	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,792	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,792	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,793	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,793	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,793	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,793	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,794	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,794	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,794	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,794	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,796	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,796	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,796	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,796	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,797	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,797	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,797	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,797	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,798	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,798	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,798	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,798	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,799	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,799	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,799	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,799	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,800	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,800	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,800	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,800	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,801	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,801	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,801	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,801	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,802	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,802	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,802	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,802	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,803	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,803	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,803	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,803	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,804	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,804	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,804	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,804	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,805	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,805	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,805	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,805	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,806	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,806	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,806	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,806	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,807	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,807	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,807	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,807	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,808	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,808	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,808	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,808	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,809	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,809	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,809	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,809	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,810	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,810	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,810	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,810	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,811	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,811	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,811	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,811	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,812	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,812	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,812	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,812	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,813	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,813	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,813	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,813	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,814	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,814	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,814	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,814	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,816	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,816	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,816	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,816	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,817	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,817	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,817	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,817	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,818	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,818	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,818	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,818	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,819	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,819	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,819	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,819	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,820	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,820	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,820	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,820	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,821	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,821	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,821	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,821	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,822	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,822	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,822	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,822	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,823	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,823	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,823	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,823	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,824	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,824	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,824	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,824	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,825	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,825	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,825	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,825	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,826	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,826	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,826	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,826	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,827	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,827	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,827	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,827	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,828	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,828	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,828	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,828	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,829	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,829	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,829	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,829	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,830	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,830	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,830	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,830	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,831	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,831	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,831	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,831	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,832	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,832	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,832	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,832	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,833	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,833	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,833	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,833	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,836	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,836	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,836	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,836	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,837	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,837	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,837	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,837	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,838	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,838	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,838	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,838	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,839	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,839	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,839	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,839	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,840	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,840	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,840	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,840	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,841	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,841	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,841	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,841	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,842	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,842	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,842	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,842	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,843	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,843	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,843	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,843	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,846	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,846	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,846	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,846	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,847	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,847	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,847	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,847	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,848	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,848	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,848	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,848	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,850	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,850	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,850	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,850	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,851	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,851	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,851	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,851	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,852	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,852	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,852	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,852	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,853	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,853	18824		VS SRV [0, space=20]	Read	STATE_COMMON
	Graphics Queue 0	6,853	18824		VS SRV [0, space=21]	Read	STATE_COMMON
	Graphics Queue 0	6,853	18824		VS SRV [0, space=22]	Read	STATE_COMMON
	Graphics Queue 0	6,854	18824		VS SRV [0, space=15]	Read	STATE_COMMON
	Graphics Queue 0	6,854	18824		VS SRV [0, space=20]	Read	STATE_COMMON
