"Index","Launch Debugger","Vertex_ID","Primitive_ID","Instance_ID","SV_POSITION_C0","SV_POSITION_C1","SV_POSITION_C2","SV_POSITION_C3","TEXCOORD2_C0","TEXCOORD2_C1","TEXCOORD2_C2","TEXCOORD3_C0","TEXCOORD3_C1"
"[11877]",,"3116","3959","0","-0.977169","-8.9665","0.2","27.0424","0.66748","-0.740234","-0.0811157","201","255"
"[11878]",,"3118","3959","0","-1.12477","-8.746","0.2","27.0607","0.689453","-0.706055","-0.16333","201","255"
"[11879]",,"3120","3959","0","-1.12919","-8.90091","0.2","27.0186","0.744141","-0.631836","-0.216919","201","255"
"[11880]",,"3118","3960","0","-1.12477","-8.746","0.2","27.0607","0.689453","-0.706055","-0.16333","201","255"
"[11881]",,"3116","3960","0","-0.977169","-8.9665","0.2","27.0424","0.66748","-0.740234","-0.0811157","201","255"
"[11882]",,"3117","3960","0","-0.958751","-8.83443","0.2","27.0983","0.655762","-0.754883","-0.0130768","201","255"
"[11883]",,"3117","3961","0","-0.958751","-8.83443","0.2","27.0983","0.655762","-0.754883","-0.0130768","201","255"
"[11884]",,"1792","3961","0","-1.11791","-8.60692","0.2","27.0975","0.821289","-0.533203","-0.203003","201","255"
"[11885]",,"3118","3961","0","-1.12477","-8.746","0.2","27.0607","0.689453","-0.706055","-0.16333","201","255"
"[11886]",,"1792","3962","0","-1.11791","-8.60692","0.2","27.0975","0.821289","-0.533203","-0.203003","201","255"
"[11887]",,"3117","3962","0","-0.958751","-8.83443","0.2","27.0983","0.655762","-0.754883","-0.0130768","201","255"
"[11888]",,"2430","3962","0","-0.948588","-8.6438","0.2","27.1708","0.841309","-0.520508","0.144409","201","255"
"[11889]",,"2430","3963","0","-0.948588","-8.6438","0.2","27.1708","0.841309","-0.520508","0.144409","201","255"
"[11890]",,"1742","3963","0","-1.12291","-8.49269","0.2","27.106","0.891602","-0.102478","-0.440918","201","255"
"[11891]",,"1792","3963","0","-1.11791","-8.60692","0.2","27.0975","0.821289","-0.533203","-0.203003","201","255"
"[11892]",,"1741","3964","0","-1.2104","-8.49679","0.2","27.1386","0.651855","-0.545898","-0.526855","201","255"
"[11893]",,"1792","3964","0","-1.11791","-8.60692","0.2","27.0975","0.821289","-0.533203","-0.203003","201","255"
"[11894]",,"1742","3964","0","-1.12291","-8.49269","0.2","27.106","0.891602","-0.102478","-0.440918","201","255"
"[11895]",,"1742","3965","0","-1.12291","-8.49269","0.2","27.106","0.891602","-0.102478","-0.440918","201","255"
"[11896]",,"2431","3965","0","-1.14916","-8.38329","0.2","27.1639","0.640137","0.22937","-0.733398","201","255"
"[11897]",,"1741","3965","0","-1.2104","-8.49679","0.2","27.1386","0.651855","-0.545898","-0.526855","201","255"
"[11898]",,"1741","3966","0","-1.2104","-8.49679","0.2","27.1386","0.651855","-0.545898","-0.526855","201","255"
"[11899]",,"2431","3966","0","-1.14916","-8.38329","0.2","27.1639","0.640137","0.22937","-0.733398","201","255"
"[11900]",,"2476","3966","0","-1.24249","-8.43876","0.2","27.1596","0.299805","0.115234","-0.946777","201","255"
"[11901]",,"1741","3967","0","-1.2104","-8.49679","0.2","27.1386","0.651855","-0.545898","-0.526855","201","255"
"[11902]",,"2476","3967","0","-1.24249","-8.43876","0.2","27.1596","0.299805","0.115234","-0.946777","201","255"
"[11903]",,"1743","3967","0","-1.24652","-8.50511","0.2","27.1666","0.245972","-0.651367","-0.717773","201","255"
"[11904]",,"2476","3968","0","-1.24249","-8.43876","0.2","27.1596","0.299805","0.115234","-0.946777","201","255"
"[11905]",,"2435","3968","0","-1.21113","-8.4255","0.2","27.211","0.31543","0.151733","-0.936523","201","255"
"[11906]",,"1743","3968","0","-1.24652","-8.50511","0.2","27.1666","0.245972","-0.651367","-0.717773","201","255"
"[11907]",,"1743","3969","0","-1.24652","-8.50511","0.2","27.1666","0.245972","-0.651367","-0.717773","201","255"
"[11908]",,"2435","3969","0","-1.21113","-8.4255","0.2","27.211","0.31543","0.151733","-0.936523","201","255"
"[11909]",,"2094","3969","0","-1.28468","-8.51646","0.2","27.1891","0.593262","-0.489502","-0.63916","201","255"
"[11910]",,"2663","3970","0","-0.785904","-9.02727","0.2","27.0673","0.64502","-0.741211","-0.186401","201","255"
"[11911]",,"3117","3970","0","-0.958751","-8.83443","0.2","27.0983","0.655762","-0.754883","-0.0130768","201","255"
"[11912]",,"3116","3970","0","-0.977169","-8.9665","0.2","27.0424","0.66748","-0.740234","-0.0811157","201","255"
"[11913]",,"3117","3971","0","-0.958751","-8.83443","0.2","27.0983","0.655762","-0.754883","-0.0130768","201","255"
"[11914]",,"2663","3971","0","-0.785904","-9.02727","0.2","27.0673","0.64502","-0.741211","-0.186401","201","255"
"[11915]",,"3094","3971","0","-0.767947","-8.89446","0.2","27.0933","0.720703","-0.669922","-0.17981","201","255"
"[11916]",,"3094","3972","0","-0.767947","-8.89446","0.2","27.0933","0.720703","-0.669922","-0.17981","201","255"
"[11917]",,"2437","3972","0","-0.862657","-8.70756","0.2","27.1712","0.49585","-0.865723","-0.0673828","201","255"
"[11918]",,"3117","3972","0","-0.958751","-8.83443","0.2","27.0983","0.655762","-0.754883","-0.0130768","201","255"
"[11919]",,"2437","3973","0","-0.862657","-8.70756","0.2","27.1712","0.49585","-0.865723","-0.0673828","201","255"
"[11920]",,"2430","3973","0","-0.948588","-8.6438","0.2","27.1708","0.841309","-0.520508","0.144409","201","255"
"[11921]",,"3117","3973","0","-0.958751","-8.83443","0.2","27.0983","0.655762","-0.754883","-0.0130768","201","255"
"[11922]",,"2662","3974","0","-0.634495","-8.96651","0.2","27.038","0.695801","-0.651855","-0.301514","201","255"
"[11923]",,"3094","3974","0","-0.767947","-8.89446","0.2","27.0933","0.720703","-0.669922","-0.17981","201","255"
"[11924]",,"2663","3974","0","-0.785904","-9.02727","0.2","27.0673","0.64502","-0.741211","-0.186401","201","255"
"[11925]",,"3094","3975","0","-0.767947","-8.89446","0.2","27.0933","0.720703","-0.669922","-0.17981","201","255"
"[11926]",,"2662","3975","0","-0.634495","-8.96651","0.2","27.038","0.695801","-0.651855","-0.301514","201","255"
"[11927]",,"2678","3975","0","-0.6217","-8.88348","0.2","27.0851","0.722656","-0.650391","-0.233032","201","255"
"[11928]",,"2678","3976","0","-0.6217","-8.88348","0.2","27.0851","0.722656","-0.650391","-0.233032","201","255"
"[11929]",,"2686","3976","0","-0.742567","-8.77823","0.2","27.1382","0.899902","-0.267334","-0.345459","201","255"
"[11930]",,"3094","3976","0","-0.767947","-8.89446","0.2","27.0933","0.720703","-0.669922","-0.17981","201","255"
"[11931]",,"3094","3977","0","-0.767947","-8.89446","0.2","27.0933","0.720703","-0.669922","-0.17981","201","255"
"[11932]",,"2686","3977","0","-0.742567","-8.77823","0.2","27.1382","0.899902","-0.267334","-0.345459","201","255"
"[11933]",,"1787","3977","0","-0.819779","-8.68238","0.2","27.1582","0.331299","-0.562012","-0.758301","201","255"
"[11934]",,"2437","3978","0","-0.862657","-8.70756","0.2","27.1712","0.49585","-0.865723","-0.0673828","201","255"
"[11935]",,"3094","3978","0","-0.767947","-8.89446","0.2","27.0933","0.720703","-0.669922","-0.17981","201","255"
"[11936]",,"1787","3978","0","-0.819779","-8.68238","0.2","27.1582","0.331299","-0.562012","-0.758301","201","255"
"[11937]",,"2924","3979","0","-0.502194","-8.87736","0.2","27.0204","0.589844","-0.772949","-0.233765","201","255"
"[11938]",,"2678","3979","0","-0.6217","-8.88348","0.2","27.0851","0.722656","-0.650391","-0.233032","201","255"
"[11939]",,"2662","3979","0","-0.634495","-8.96651","0.2","27.038","0.695801","-0.651855","-0.301514","201","255"
"[11940]",,"2678","3980","0","-0.6217","-8.88348","0.2","27.0851","0.722656","-0.650391","-0.233032","201","255"
"[11941]",,"2924","3980","0","-0.502194","-8.87736","0.2","27.0204","0.589844","-0.772949","-0.233765","201","255"
"[11942]",,"2679","3980","0","-0.496216","-8.82816","0.2","27.0848","0.734375","-0.655762","-0.175049","201","255"
"[11943]",,"2679","3981","0","-0.496216","-8.82816","0.2","27.0848","0.734375","-0.655762","-0.175049","201","255"
"[11944]",,"2676","3981","0","-0.605607","-8.76543","0.2","27.1033","0.946289","-0.0664673","-0.315186","201","255"
"[11945]",,"2678","3981","0","-0.6217","-8.88348","0.2","27.0851","0.722656","-0.650391","-0.233032","201","255"
"[11946]",,"2686","3982","0","-0.742567","-8.77823","0.2","27.1382","0.899902","-0.267334","-0.345459","201","255"
"[11947]",,"2678","3982","0","-0.6217","-8.88348","0.2","27.0851","0.722656","-0.650391","-0.233032","201","255"
"[11948]",,"2676","3982","0","-0.605607","-8.76543","0.2","27.1033","0.946289","-0.0664673","-0.315186","201","255"
"[11949]",,"2676","3983","0","-0.605607","-8.76543","0.2","27.1033","0.946289","-0.0664673","-0.315186","201","255"
"[11950]",,"2670","3983","0","-0.730904","-8.62693","0.2","27.0774","0.713867","0.512695","-0.476562","201","255"
"[11951]",,"2686","3983","0","-0.742567","-8.77823","0.2","27.1382","0.899902","-0.267334","-0.345459","201","255"
"[11952]",,"2472","3984","0","-0.818668","-8.56653","0.2","27.1388","0.158813","0.692871","-0.703613","201","255"
"[11953]",,"2686","3984","0","-0.742567","-8.77823","0.2","27.1382","0.899902","-0.267334","-0.345459","201","255"
"[11954]",,"2670","3984","0","-0.730904","-8.62693","0.2","27.0774","0.713867","0.512695","-0.476562","201","255"
"[11955]",,"2686","3985","0","-0.742567","-8.77823","0.2","27.1382","0.899902","-0.267334","-0.345459","201","255"
"[11956]",,"2472","3985","0","-0.818668","-8.56653","0.2","27.1388","0.158813","0.692871","-0.703613","201","255"
"[11957]",,"1787","3985","0","-0.819779","-8.68238","0.2","27.1582","0.331299","-0.562012","-0.758301","201","255"
"[11958]",,"2087","3986","0","-0.37269","-8.7957","0.2","27.0185","0.540527","-0.835449","-0.0973511","201","255"
"[11959]",,"2679","3986","0","-0.496216","-8.82816","0.2","27.0848","0.734375","-0.655762","-0.175049","201","255"
"[11960]",,"2924","3986","0","-0.502194","-8.87736","0.2","27.0204","0.589844","-0.772949","-0.233765","201","255"
"[11961]",,"2679","3987","0","-0.496216","-8.82816","0.2","27.0848","0.734375","-0.655762","-0.175049","201","255"
"[11962]",,"2087","3987","0","-0.37269","-8.7957","0.2","27.0185","0.540527","-0.835449","-0.0973511","201","255"
"[11963]",,"2096","3987","0","-0.376181","-8.75947","0.2","27.1001","0.673828","-0.736816","0.0516663","201","255"
"[11964]",,"2096","3988","0","-0.376181","-8.75947","0.2","27.1001","0.673828","-0.736816","0.0516663","201","255"
"[11965]",,"2685","3988","0","-0.484079","-8.72208","0.2","27.088","0.932129","0.241699","-0.270264","201","255"
"[11966]",,"2679","3988","0","-0.496216","-8.82816","0.2","27.0848","0.734375","-0.655762","-0.175049","201","255"
"[11967]",,"2676","3989","0","-0.605607","-8.76543","0.2","27.1033","0.946289","-0.0664673","-0.315186","201","255"
"[11968]",,"2679","3989","0","-0.496216","-8.82816","0.2","27.0848","0.734375","-0.655762","-0.175049","201","255"
"[11969]",,"2685","3989","0","-0.484079","-8.72208","0.2","27.088","0.932129","0.241699","-0.270264","201","255"
"[11970]",,"2685","3990","0","-0.484079","-8.72208","0.2","27.088","0.932129","0.241699","-0.270264","201","255"
"[11971]",,"2675","3990","0","-0.590152","-8.62017","0.2","27.06","0.776855","0.51123","-0.366943","201","255"
"[11972]",,"2676","3990","0","-0.605607","-8.76543","0.2","27.1033","0.946289","-0.0664673","-0.315186","201","255"
"[11973]",,"2670","3991","0","-0.730904","-8.62693","0.2","27.0774","0.713867","0.512695","-0.476562","201","255"
"[11974]",,"2676","3991","0","-0.605607","-8.76543","0.2","27.1033","0.946289","-0.0664673","-0.315186","201","255"
"[11975]",,"2675","3991","0","-0.590152","-8.62017","0.2","27.06","0.776855","0.51123","-0.366943","201","255"
"[11976]",,"2675","3992","0","-0.590152","-8.62017","0.2","27.06","0.776855","0.51123","-0.366943","201","255"
"[11977]",,"2958","3992","0","-0.689931","-8.49807","0.2","26.9588","0.664062","0.671387","-0.32959","201","255"
"[11978]",,"2670","3992","0","-0.730904","-8.62693","0.2","27.0774","0.713867","0.512695","-0.476562","201","255"
"[11979]",,"2670","3993","0","-0.730904","-8.62693","0.2","27.0774","0.713867","0.512695","-0.476562","201","255"
"[11980]",,"2958","3993","0","-0.689931","-8.49807","0.2","26.9588","0.664062","0.671387","-0.32959","201","255"
"[11981]",,"2426","3993","0","-0.766177","-8.47056","0.2","26.9721","0.659668","0.654297","-0.369629","201","255"
"[11982]",,"2552","3994","0","-0.863732","-8.42454","0.2","26.9873","0.539551","0.762695","-0.356689","201","255"
"[11983]",,"2670","3994","0","-0.730904","-8.62693","0.2","27.0774","0.713867","0.512695","-0.476562","201","255"
"[11984]",,"2426","3994","0","-0.766177","-8.47056","0.2","26.9721","0.659668","0.654297","-0.369629","201","255"
"[11985]",,"2670","3995","0","-0.730904","-8.62693","0.2","27.0774","0.713867","0.512695","-0.476562","201","255"
"[11986]",,"2552","3995","0","-0.863732","-8.42454","0.2","26.9873","0.539551","0.762695","-0.356689","201","255"
"[11987]",,"2472","3995","0","-0.818668","-8.56653","0.2","27.1388","0.158813","0.692871","-0.703613","201","255"
"[11988]",,"2552","3996","0","-0.863732","-8.42454","0.2","26.9873","0.539551","0.762695","-0.356689","201","255"
"[11989]",,"2433","3996","0","-0.883399","-8.49673","0.2","27.1306","0.399902","0.871094","-0.2854","201","255"
"[11990]",,"2472","3996","0","-0.818668","-8.56653","0.2","27.1388","0.158813","0.692871","-0.703613","201","255"
"[11991]",,"2087","3997","0","-0.37269","-8.7957","0.2","27.0185","0.540527","-0.835449","-0.0973511","201","255"
"[11992]",,"1784","3997","0","-0.235228","-8.7345","0.2","27.0971","0.116638","-0.992676","-0.0311432","201","255"
"[11993]",,"2096","3997","0","-0.376181","-8.75947","0.2","27.1001","0.673828","-0.736816","0.0516663","201","255"
"[11994]",,"2096","3998","0","-0.376181","-8.75947","0.2","27.1001","0.673828","-0.736816","0.0516663","201","255"
"[11995]",,"1784","3998","0","-0.235228","-8.7345","0.2","27.0971","0.116638","-0.992676","-0.0311432","201","255"
"[11996]",,"2253","3998","0","-0.285983","-8.71314","0.2","27.1666","0.597656","-0.779785","0.184937","201","255"
"[11997]",,"2253","3999","0","-0.285983","-8.71314","0.2","27.1666","0.597656","-0.779785","0.184937","201","255"
"[11998]",,"2925","3999","0","-0.377174","-8.67283","0.2","27.101","0.938477","0.343994","-0.0353699","201","255"
"[11999]",,"2096","3999","0","-0.376181","-8.75947","0.2","27.1001","0.673828","-0.736816","0.0516663","201","255"
"[12000]",,"2685","4000","0","-0.484079","-8.72208","0.2","27.088","0.932129","0.241699","-0.270264","201","255"
"[12001]",,"2096","4000","0","-0.376181","-8.75947","0.2","27.1001","0.673828","-0.736816","0.0516663","201","255"
"[12002]",,"2925","4000","0","-0.377174","-8.67283","0.2","27.101","0.938477","0.343994","-0.0353699","201","255"
"[12003]",,"2925","4001","0","-0.377174","-8.67283","0.2","27.101","0.938477","0.343994","-0.0353699","201","255"
"[12004]",,"2959","4001","0","-0.470235","-8.63245","0.2","27.009","0.724121","0.586914","-0.362305","201","255"
"[12005]",,"2685","4001","0","-0.484079","-8.72208","0.2","27.088","0.932129","0.241699","-0.270264","201","255"
"[12006]",,"2675","4002","0","-0.590152","-8.62017","0.2","27.06","0.776855","0.51123","-0.366943","201","255"
"[12007]",,"2685","4002","0","-0.484079","-8.72208","0.2","27.088","0.932129","0.241699","-0.270264","201","255"
"[12008]",,"2959","4002","0","-0.470235","-8.63245","0.2","27.009","0.724121","0.586914","-0.362305","201","255"
"[12009]",,"2959","4003","0","-0.470235","-8.63245","0.2","27.009","0.724121","0.586914","-0.362305","201","255"
"[12010]",,"3093","4003","0","-0.573291","-8.50864","0.2","26.944","0.681152","0.649414","-0.337402","201","255"
"[12011]",,"2675","4003","0","-0.590152","-8.62017","0.2","27.06","0.776855","0.51123","-0.366943","201","255"
"[12012]",,"2958","4004","0","-0.689931","-8.49807","0.2","26.9588","0.664062","0.671387","-0.32959","201","255"
"[12013]",,"2675","4004","0","-0.590152","-8.62017","0.2","27.06","0.776855","0.51123","-0.366943","201","255"
"[12014]",,"3093","4004","0","-0.573291","-8.50864","0.2","26.944","0.681152","0.649414","-0.337402","201","255"
"[12015]",,"1784","4005","0","-0.235228","-8.7345","0.2","27.0971","0.116638","-0.992676","-0.0311432","201","255"
"[12016]",,"2087","4005","0","-0.37269","-8.7957","0.2","27.0185","0.540527","-0.835449","-0.0973511","201","255"
"[12017]",,"2962","4005","0","-0.233264","-8.75472","0.2","27.0437","0.485596","-0.873047","-0.04599","201","255"
"[12018]",,"2962","4006","0","-0.233264","-8.75472","0.2","27.0437","0.485596","-0.873047","-0.04599","201","255"
"[12019]",,"2642","4006","0","-0.146086","-8.67474","0.2","27.1421","0.440918","-0.868164","-0.228394","201","255"
"[12020]",,"1784","4006","0","-0.235228","-8.7345","0.2","27.0971","0.116638","-0.992676","-0.0311432","201","255"
"[12021]",,"2251","4007","0","-0.164857","-8.68269","0.2","27.242","0.507812","-0.628906","-0.588867","201","255"
"[12022]",,"1784","4007","0","-0.235228","-8.7345","0.2","27.0971","0.116638","-0.992676","-0.0311432","201","255"
"[12023]",,"2642","4007","0","-0.146086","-8.67474","0.2","27.1421","0.440918","-0.868164","-0.228394","201","255"
"[12024]",,"1784","4008","0","-0.235228","-8.7345","0.2","27.0971","0.116638","-0.992676","-0.0311432","201","255"
"[12025]",,"2251","4008","0","-0.164857","-8.68269","0.2","27.242","0.507812","-0.628906","-0.588867","201","255"
"[12026]",,"2253","4008","0","-0.285983","-8.71314","0.2","27.1666","0.597656","-0.779785","0.184937","201","255"
"[12027]",,"2251","4009","0","-0.164857","-8.68269","0.2","27.242","0.507812","-0.628906","-0.588867","201","255"
"[12028]",,"2324","4009","0","-0.289142","-8.64256","0.2","27.1786","0.962402","0.234863","0.136353","201","255"
"[12029]",,"2253","4009","0","-0.285983","-8.71314","0.2","27.1666","0.597656","-0.779785","0.184937","201","255"
"[12030]",,"2925","4010","0","-0.377174","-8.67283","0.2","27.101","0.938477","0.343994","-0.0353699","201","255"
"[12031]",,"2253","4010","0","-0.285983","-8.71314","0.2","27.1666","0.597656","-0.779785","0.184937","201","255"
"[12032]",,"2324","4010","0","-0.289142","-8.64256","0.2","27.1786","0.962402","0.234863","0.136353","201","255"
"[12033]",,"2324","4011","0","-0.289142","-8.64256","0.2","27.1786","0.962402","0.234863","0.136353","201","255"
"[12034]",,"2671","4011","0","-0.273519","-8.58916","0.2","27.1192","0.679688","0.731445","-0.0552673","201","255"
"[12035]",,"2925","4011","0","-0.377174","-8.67283","0.2","27.101","0.938477","0.343994","-0.0353699","201","255"
"[12036]",,"2671","4012","0","-0.273519","-8.58916","0.2","27.1192","0.679688","0.731445","-0.0552673","201","255"
"[12037]",,"2677","4012","0","-0.346126","-8.57999","0.2","26.9917","0.779785","0.609375","-0.141357","201","255"
"[12038]",,"2925","4012","0","-0.377174","-8.67283","0.2","27.101","0.938477","0.343994","-0.0353699","201","255"
"[12039]",,"2959","4013","0","-0.470235","-8.63245","0.2","27.009","0.724121","0.586914","-0.362305","201","255"
"[12040]",,"2925","4013","0","-0.377174","-8.67283","0.2","27.101","0.938477","0.343994","-0.0353699","201","255"
"[12041]",,"2677","4013","0","-0.346126","-8.57999","0.2","26.9917","0.779785","0.609375","-0.141357","201","255"
"[12042]",,"2677","4014","0","-0.346126","-8.57999","0.2","26.9917","0.779785","0.609375","-0.141357","201","255"
"[12043]",,"2669","4014","0","-0.449775","-8.49493","0.2","26.9255","0.785645","0.537598","-0.306152","201","255"
"[12044]",,"2959","4014","0","-0.470235","-8.63245","0.2","27.009","0.724121","0.586914","-0.362305","201","255"
"[12045]",,"3093","4015","0","-0.573291","-8.50864","0.2","26.944","0.681152","0.649414","-0.337402","201","255"
"[12046]",,"2959","4015","0","-0.470235","-8.63245","0.2","27.009","0.724121","0.586914","-0.362305","201","255"
"[12047]",,"2669","4015","0","-0.449775","-8.49493","0.2","26.9255","0.785645","0.537598","-0.306152","201","255"
"[12048]",,"2642","4016","0","-0.146086","-8.67474","0.2","27.1421","0.440918","-0.868164","-0.228394","201","255"
"[12049]",,"2962","4016","0","-0.233264","-8.75472","0.2","27.0437","0.485596","-0.873047","-0.04599","201","255"
"[12050]",,"2877","4016","0","-0.089784","-8.74325","0.2","27.0814","0.616699","-0.783203","0.0805054","201","255"
"[12051]",,"2877","4017","0","-0.089784","-8.74325","0.2","27.0814","0.616699","-0.783203","0.0805054","201","255"
"[12052]",,"2964","4017","0","0.0193628","-8.64499","0.2","27.2333","0.843262","-0.499756","0.19751","201","255"
"[12053]",,"2642","4017","0","-0.146086","-8.67474","0.2","27.1421","0.440918","-0.868164","-0.228394","201","255"
"[12054]",,"2964","4018","0","0.0193628","-8.64499","0.2","27.2333","0.843262","-0.499756","0.19751","201","255"
"[12055]",,"2127","4018","0","-0.156677","-8.58171","0.2","27.1555","0.742188","0.603027","-0.292725","201","255"
"[12056]",,"2642","4018","0","-0.146086","-8.67474","0.2","27.1421","0.440918","-0.868164","-0.228394","201","255"
"[12057]",,"2323","4019","0","-0.16986","-8.62772","0.2","27.245","0.791504","0.299316","-0.533203","201","255"
"[12058]",,"2642","4019","0","-0.146086","-8.67474","0.2","27.1421","0.440918","-0.868164","-0.228394","201","255"
"[12059]",,"2127","4019","0","-0.156677","-8.58171","0.2","27.1555","0.742188","0.603027","-0.292725","201","255"
"[12060]",,"2642","4020","0","-0.146086","-8.67474","0.2","27.1421","0.440918","-0.868164","-0.228394","201","255"
"[12061]",,"2323","4020","0","-0.16986","-8.62772","0.2","27.245","0.791504","0.299316","-0.533203","201","255"
"[12062]",,"2251","4020","0","-0.164857","-8.68269","0.2","27.242","0.507812","-0.628906","-0.588867","201","255"
"[12063]",,"2324","4021","0","-0.289142","-8.64256","0.2","27.1786","0.962402","0.234863","0.136353","201","255"
"[12064]",,"2251","4021","0","-0.164857","-8.68269","0.2","27.242","0.507812","-0.628906","-0.588867","201","255"
"[12065]",,"2323","4021","0","-0.16986","-8.62772","0.2","27.245","0.791504","0.299316","-0.533203","201","255"
"[12066]",,"2127","4022","0","-0.156677","-8.58171","0.2","27.1555","0.742188","0.603027","-0.292725","201","255"
"[12067]",,"2324","4022","0","-0.289142","-8.64256","0.2","27.1786","0.962402","0.234863","0.136353","201","255"
"[12068]",,"2323","4022","0","-0.16986","-8.62772","0.2","27.245","0.791504","0.299316","-0.533203","201","255"
"[12069]",,"2324","4023","0","-0.289142","-8.64256","0.2","27.1786","0.962402","0.234863","0.136353","201","255"
"[12070]",,"2127","4023","0","-0.156677","-8.58171","0.2","27.1555","0.742188","0.603027","-0.292725","201","255"
"[12071]",,"2671","4023","0","-0.273519","-8.58916","0.2","27.1192","0.679688","0.731445","-0.0552673","201","255"
"[12072]",,"2127","4024","0","-0.156677","-8.58171","0.2","27.1555","0.742188","0.603027","-0.292725","201","255"
"[12073]",,"2909","4024","0","-0.21637","-8.47866","0.2","27.017","0.738281","0.660156","-0.136841","201","255"
"[12074]",,"2671","4024","0","-0.273519","-8.58916","0.2","27.1192","0.679688","0.731445","-0.0552673","201","255"
"[12075]",,"2677","4025","0","-0.346126","-8.57999","0.2","26.9917","0.779785","0.609375","-0.141357","201","255"
"[12076]",,"2671","4025","0","-0.273519","-8.58916","0.2","27.1192","0.679688","0.731445","-0.0552673","201","255"
"[12077]",,"2909","4025","0","-0.21637","-8.47866","0.2","27.017","0.738281","0.660156","-0.136841","201","255"
"[12078]",,"2909","4026","0","-0.21637","-8.47866","0.2","27.017","0.738281","0.660156","-0.136841","201","255"
"[12079]",,"2112","4026","0","-0.326834","-8.44282","0.2","26.9163","0.822266","0.533691","-0.196533","201","255"
"[12080]",,"2677","4026","0","-0.346126","-8.57999","0.2","26.9917","0.779785","0.609375","-0.141357","201","255"
"[12081]",,"2669","4027","0","-0.449775","-8.49493","0.2","26.9255","0.785645","0.537598","-0.306152","201","255"
"[12082]",,"2677","4027","0","-0.346126","-8.57999","0.2","26.9917","0.779785","0.609375","-0.141357","201","255"
"[12083]",,"2112","4027","0","-0.326834","-8.44282","0.2","26.9163","0.822266","0.533691","-0.196533","201","255"
"[12084]",,"2964","4028","0","0.0193628","-8.64499","0.2","27.2333","0.843262","-0.499756","0.19751","201","255"
"[12085]",,"2877","4028","0","-0.089784","-8.74325","0.2","27.0814","0.616699","-0.783203","0.0805054","201","255"
"[12086]",,"2879","4028","0","0.0428344","-8.73421","0.2","27.1424","0.527832","-0.82666","0.194824","201","255"
"[12087]",,"2878","4029","0","0.16377","-8.74257","0.2","27.2377","0.459229","-0.852539","0.250732","201","255"
"[12088]",,"2964","4029","0","0.0193628","-8.64499","0.2","27.2333","0.843262","-0.499756","0.19751","201","255"
"[12089]",,"2879","4029","0","0.0428344","-8.73421","0.2","27.1424","0.527832","-0.82666","0.194824","201","255"
"[12090]",,"2964","4030","0","0.0193628","-8.64499","0.2","27.2333","0.843262","-0.499756","0.19751","201","255"
"[12091]",,"2878","4030","0","0.16377","-8.74257","0.2","27.2377","0.459229","-0.852539","0.250732","201","255"
"[12092]",,"2615","4030","0","0.136632","-8.62874","0.2","27.3189","0.805176","-0.448242","0.388428","201","255"
"[12093]",,"2616","4031","0","0.133106","-8.53269","0.2","27.2905","0.812012","0.546875","0.204224","201","255"
"[12094]",,"2964","4031","0","0.0193628","-8.64499","0.2","27.2333","0.843262","-0.499756","0.19751","201","255"
"[12095]",,"2615","4031","0","0.136632","-8.62874","0.2","27.3189","0.805176","-0.448242","0.388428","201","255"
"[12096]",,"2964","4032","0","0.0193628","-8.64499","0.2","27.2333","0.843262","-0.499756","0.19751","201","255"
"[12097]",,"2616","4032","0","0.133106","-8.53269","0.2","27.2905","0.812012","0.546875","0.204224","201","255"
"[12098]",,"2614","4032","0","0.0304026","-8.54433","0.2","27.2221","0.866699","0.494385","0.0678101","201","255"
"[12099]",,"2127","4033","0","-0.156677","-8.58171","0.2","27.1555","0.742188","0.603027","-0.292725","201","255"
"[12100]",,"2964","4033","0","0.0193628","-8.64499","0.2","27.2333","0.843262","-0.499756","0.19751","201","255"
"[12101]",,"2614","4033","0","0.0304026","-8.54433","0.2","27.2221","0.866699","0.494385","0.0678101","201","255"
"[12102]",,"2614","4034","0","0.0304026","-8.54433","0.2","27.2221","0.866699","0.494385","0.0678101","201","255"
"[12103]",,"3139","4034","0","-0.079911","-8.45016","0.2","27.0193","0.647949","0.744141","-0.162842","201","255"
"[12104]",,"2127","4034","0","-0.156677","-8.58171","0.2","27.1555","0.742188","0.603027","-0.292725","201","255"
"[12105]",,"2909","4035","0","-0.21637","-8.47866","0.2","27.017","0.738281","0.660156","-0.136841","201","255"
"[12106]",,"2127","4035","0","-0.156677","-8.58171","0.2","27.1555","0.742188","0.603027","-0.292725","201","255"
"[12107]",,"3139","4035","0","-0.079911","-8.45016","0.2","27.0193","0.647949","0.744141","-0.162842","201","255"
"[12108]",,"3139","4036","0","-0.079911","-8.45016","0.2","27.0193","0.647949","0.744141","-0.162842","201","255"
"[12109]",,"3141","4036","0","-0.196434","-8.36262","0.2","26.9205","0.728516","0.637695","-0.250732","201","255"
"[12110]",,"2909","4036","0","-0.21637","-8.47866","0.2","27.017","0.738281","0.660156","-0.136841","201","255"
"[12111]",,"2112","4037","0","-0.326834","-8.44282","0.2","26.9163","0.822266","0.533691","-0.196533","201","255"
"[12112]",,"2909","4037","0","-0.21637","-8.47866","0.2","27.017","0.738281","0.660156","-0.136841","201","255"
"[12113]",,"3141","4037","0","-0.196434","-8.36262","0.2","26.9205","0.728516","0.637695","-0.250732","201","255"
