"Index","Launch Debugger","Vertex_ID","Primitive_ID","Instance_ID","SV_POSITION_C0","SV_POSITION_C1","SV_POSITION_C2","SV_POSITION_C3","TEXCOORD2_C0","TEXCOORD2_C1","TEXCOORD2_C2","TEXCOORD3_C0","TEXCOORD3_C1"
"[13688]",,"5127","4562","0","-3.87671","-11.7724","0.2","31.1326","0.938965","-0.171021","0.297852","201","255"
"[13689]",,"4658","4563","0","-3.85666","-11.5994","0.2","31.2304","0.948242","-0.21106","0.237915","201","255"
"[13690]",,"5255","4563","0","-3.64506","-11.69","0.2","31.2788","0.983398","-0.118591","0.138916","201","255"
"[13691]",,"4864","4563","0","-3.57763","-11.5634","0.2","31.3642","0.98584","-0.133789","0.101807","201","255"
"[13692]",,"4864","4564","0","-3.57763","-11.5634","0.2","31.3642","0.98584","-0.133789","0.101807","201","255"
"[13693]",,"4664","4564","0","-3.84161","-11.4914","0.2","31.3146","0.974609","-0.147339","0.168457","201","255"
"[13694]",,"4658","4564","0","-3.85666","-11.5994","0.2","31.2304","0.948242","-0.21106","0.237915","201","255"
"[13695]",,"4664","4565","0","-3.84161","-11.4914","0.2","31.3146","0.974609","-0.147339","0.168457","201","255"
"[13696]",,"4864","4565","0","-3.57763","-11.5634","0.2","31.3642","0.98584","-0.133789","0.101807","201","255"
"[13697]",,"4660","4565","0","-3.53247","-11.4268","0.2","31.4355","0.994141","-0.0814209","0.0715332","201","255"
"[13698]",,"4660","4566","0","-3.53247","-11.4268","0.2","31.4355","0.994141","-0.0814209","0.0715332","201","255"
"[13699]",,"4114","4566","0","-3.82214","-11.4706","0.2","31.4184","0.991699","-0.105042","0.0737305","201","255"
"[13700]",,"4664","4566","0","-3.84161","-11.4914","0.2","31.3146","0.974609","-0.147339","0.168457","201","255"
"[13701]",,"758","4567","0","-4.44645","-11.678","0.2","30.4514","0.882812","-0.188965","0.429932","201","255"
"[13702]",,"4288","4567","0","-4.43287","-11.9209","0.2","30.4136","0.895508","0.10498","0.432373","201","255"
"[13703]",,"4649","4567","0","-4.19816","-11.9197","0.2","30.8023","0.917969","0.0146179","0.396484","201","255"
"[13704]",,"4288","4568","0","-4.43287","-11.9209","0.2","30.4136","0.895508","0.10498","0.432373","201","255"
"[13705]",,"4586","4568","0","-4.22055","-12.0422","0.2","30.7241","0.901855","0.0557556","0.42749","201","255"
"[13706]",,"4649","4568","0","-4.19816","-11.9197","0.2","30.8023","0.917969","0.0146179","0.396484","201","255"
"[13707]",,"4863","4569","0","-4.0306","-12.1496","0.2","30.9786","0.977051","0.025116","0.212524","201","255"
"[13708]",,"4649","4569","0","-4.19816","-11.9197","0.2","30.8023","0.917969","0.0146179","0.396484","201","255"
"[13709]",,"4586","4569","0","-4.22055","-12.0422","0.2","30.7241","0.901855","0.0557556","0.42749","201","255"
"[13710]",,"4649","4570","0","-4.19816","-11.9197","0.2","30.8023","0.917969","0.0146179","0.396484","201","255"
"[13711]",,"4863","4570","0","-4.0306","-12.1496","0.2","30.9786","0.977051","0.025116","0.212524","201","255"
"[13712]",,"4865","4570","0","-3.92304","-11.9958","0.2","31.0461","0.967773","-0.0559387","0.24646","201","255"
"[13713]",,"4747","4571","0","-3.7434","-12.1689","0.2","31.1494","0.989746","-0.011116","0.143799","201","255"
"[13714]",,"4865","4571","0","-3.92304","-11.9958","0.2","31.0461","0.967773","-0.0559387","0.24646","201","255"
"[13715]",,"4863","4571","0","-4.0306","-12.1496","0.2","30.9786","0.977051","0.025116","0.212524","201","255"
"[13716]",,"4865","4572","0","-3.92304","-11.9958","0.2","31.0461","0.967773","-0.0559387","0.24646","201","255"
"[13717]",,"4747","4572","0","-3.7434","-12.1689","0.2","31.1494","0.989746","-0.011116","0.143799","201","255"
"[13718]",,"4020","4572","0","-3.6641","-11.9942","0.2","31.2281","0.967285","-0.115112","0.225952","201","255"
"[13719]",,"706","4573","0","-3.50235","-12.2303","0.2","31.2728","0.978027","0.00980377","0.208374","201","255"
"[13720]",,"4020","4573","0","-3.6641","-11.9942","0.2","31.2281","0.967285","-0.115112","0.225952","201","255"
"[13721]",,"4747","4573","0","-3.7434","-12.1689","0.2","31.1494","0.989746","-0.011116","0.143799","201","255"
"[13722]",,"4020","4574","0","-3.6641","-11.9942","0.2","31.2281","0.967285","-0.115112","0.225952","201","255"
"[13723]",,"706","4574","0","-3.50235","-12.2303","0.2","31.2728","0.978027","0.00980377","0.208374","201","255"
"[13724]",,"893","4574","0","-3.4676","-11.9825","0.2","31.3332","0.984863","-0.0646362","0.161499","201","255"
"[13725]",,"893","4575","0","-3.4676","-11.9825","0.2","31.3332","0.984863","-0.0646362","0.161499","201","255"
"[13726]",,"5255","4575","0","-3.64506","-11.69","0.2","31.2788","0.983398","-0.118591","0.138916","201","255"
"[13727]",,"4020","4575","0","-3.6641","-11.9942","0.2","31.2281","0.967285","-0.115112","0.225952","201","255"
"[13728]",,"5255","4576","0","-3.64506","-11.69","0.2","31.2788","0.983398","-0.118591","0.138916","201","255"
"[13729]",,"893","4576","0","-3.4676","-11.9825","0.2","31.3332","0.984863","-0.0646362","0.161499","201","255"
"[13730]",,"2531","4576","0","-3.40581","-11.6913","0.2","31.3907","0.98584","-0.0591125","0.157104","201","255"
"[13731]",,"2531","4577","0","-3.40581","-11.6913","0.2","31.3907","0.98584","-0.0591125","0.157104","201","255"
"[13732]",,"4864","4577","0","-3.57763","-11.5634","0.2","31.3642","0.98584","-0.133789","0.101807","201","255"
"[13733]",,"5255","4577","0","-3.64506","-11.69","0.2","31.2788","0.983398","-0.118591","0.138916","201","255"
"[13734]",,"4584","4578","0","-4.24392","-12.1296","0.2","30.7101","0.913574","0.172363","0.36792","201","255"
"[13735]",,"4586","4578","0","-4.22055","-12.0422","0.2","30.7241","0.901855","0.0557556","0.42749","201","255"
"[13736]",,"4288","4578","0","-4.43287","-11.9209","0.2","30.4136","0.895508","0.10498","0.432373","201","255"
"[13737]",,"4584","4579","0","-4.24392","-12.1296","0.2","30.7101","0.913574","0.172363","0.36792","201","255"
"[13738]",,"4863","4579","0","-4.0306","-12.1496","0.2","30.9786","0.977051","0.025116","0.212524","201","255"
"[13739]",,"4586","4579","0","-4.22055","-12.0422","0.2","30.7241","0.901855","0.0557556","0.42749","201","255"
"[13740]",,"4863","4580","0","-4.0306","-12.1496","0.2","30.9786","0.977051","0.025116","0.212524","201","255"
"[13741]",,"4584","4580","0","-4.24392","-12.1296","0.2","30.7101","0.913574","0.172363","0.36792","201","255"
"[13742]",,"4740","4580","0","-4.08786","-12.2798","0.2","30.945","0.976562","0.0950928","0.19165","201","255"
"[13743]",,"4740","4581","0","-4.08786","-12.2798","0.2","30.945","0.976562","0.0950928","0.19165","201","255"
"[13744]",,"4747","4581","0","-3.7434","-12.1689","0.2","31.1494","0.989746","-0.011116","0.143799","201","255"
"[13745]",,"4863","4581","0","-4.0306","-12.1496","0.2","30.9786","0.977051","0.025116","0.212524","201","255"
"[13746]",,"4794","4582","0","-3.26774","-12.3446","0.2","31.4279","0.985352","0.0578918","0.1604","201","255"
"[13747]",,"893","4582","0","-3.4676","-11.9825","0.2","31.3332","0.984863","-0.0646362","0.161499","201","255"
"[13748]",,"706","4582","0","-3.50235","-12.2303","0.2","31.2728","0.978027","0.00980377","0.208374","201","255"
"[13749]",,"893","4583","0","-3.4676","-11.9825","0.2","31.3332","0.984863","-0.0646362","0.161499","201","255"
"[13750]",,"4794","4583","0","-3.26774","-12.3446","0.2","31.4279","0.985352","0.0578918","0.1604","201","255"
"[13751]",,"4796","4583","0","-3.25391","-12.1163","0.2","31.4777","0.974609","-0.0503845","0.218262","201","255"
"[13752]",,"4796","4584","0","-3.25391","-12.1163","0.2","31.4777","0.974609","-0.0503845","0.218262","201","255"
"[13753]",,"2531","4584","0","-3.40581","-11.6913","0.2","31.3907","0.98584","-0.0591125","0.157104","201","255"
"[13754]",,"893","4584","0","-3.4676","-11.9825","0.2","31.3332","0.984863","-0.0646362","0.161499","201","255"
"[13755]",,"2531","4585","0","-3.40581","-11.6913","0.2","31.3907","0.98584","-0.0591125","0.157104","201","255"
"[13756]",,"4796","4585","0","-3.25391","-12.1163","0.2","31.4777","0.974609","-0.0503845","0.218262","201","255"
"[13757]",,"4795","4585","0","-3.19473","-11.8168","0.2","31.5403","0.97998","-0.015152","0.199341","201","255"
"[13758]",,"4795","4586","0","-3.19473","-11.8168","0.2","31.5403","0.97998","-0.015152","0.199341","201","255"
"[13759]",,"669","4586","0","-3.36998","-11.5348","0.2","31.4407","0.987305","-0.0710449","0.143311","201","255"
"[13760]",,"2531","4586","0","-3.40581","-11.6913","0.2","31.3907","0.98584","-0.0591125","0.157104","201","255"
"[13761]",,"4864","4587","0","-3.57763","-11.5634","0.2","31.3642","0.98584","-0.133789","0.101807","201","255"
"[13762]",,"2531","4587","0","-3.40581","-11.6913","0.2","31.3907","0.98584","-0.0591125","0.157104","201","255"
"[13763]",,"669","4587","0","-3.36998","-11.5348","0.2","31.4407","0.987305","-0.0710449","0.143311","201","255"
"[13764]",,"669","4588","0","-3.36998","-11.5348","0.2","31.4407","0.987305","-0.0710449","0.143311","201","255"
"[13765]",,"4660","4588","0","-3.53247","-11.4268","0.2","31.4355","0.994141","-0.0814209","0.0715332","201","255"
"[13766]",,"4864","4588","0","-3.57763","-11.5634","0.2","31.3642","0.98584","-0.133789","0.101807","201","255"
"[13767]",,"4790","4589","0","-3.09397","-12.4162","0.2","31.5388","0.980957","0.00145245","0.196411","201","255"
"[13768]",,"4796","4589","0","-3.25391","-12.1163","0.2","31.4777","0.974609","-0.0503845","0.218262","201","255"
"[13769]",,"4794","4589","0","-3.26774","-12.3446","0.2","31.4279","0.985352","0.0578918","0.1604","201","255"
"[13770]",,"4796","4590","0","-3.25391","-12.1163","0.2","31.4777","0.974609","-0.0503845","0.218262","201","255"
"[13771]",,"4790","4590","0","-3.09397","-12.4162","0.2","31.5388","0.980957","0.00145245","0.196411","201","255"
"[13772]",,"4744","4590","0","-3.07237","-12.1621","0.2","31.5969","0.966797","-0.0554504","0.250732","201","255"
"[13773]",,"4744","4591","0","-3.07237","-12.1621","0.2","31.5969","0.966797","-0.0554504","0.250732","201","255"
"[13774]",,"4795","4591","0","-3.19473","-11.8168","0.2","31.5403","0.97998","-0.015152","0.199341","201","255"
"[13775]",,"4796","4591","0","-3.25391","-12.1163","0.2","31.4777","0.974609","-0.0503845","0.218262","201","255"
"[13776]",,"4795","4592","0","-3.19473","-11.8168","0.2","31.5403","0.97998","-0.015152","0.199341","201","255"
"[13777]",,"4744","4592","0","-3.07237","-12.1621","0.2","31.5969","0.966797","-0.0554504","0.250732","201","255"
"[13778]",,"4871","4592","0","-2.99922","-11.8416","0.2","31.6625","0.977051","0.0221558","0.211792","201","255"
"[13779]",,"4871","4593","0","-2.99922","-11.8416","0.2","31.6625","0.977051","0.0221558","0.211792","201","255"
"[13780]",,"4022","4593","0","-3.14941","-11.6187","0.2","31.568","0.989746","-0.00415802","0.145386","201","255"
"[13781]",,"4795","4593","0","-3.19473","-11.8168","0.2","31.5403","0.97998","-0.015152","0.199341","201","255"
"[13782]",,"669","4594","0","-3.36998","-11.5348","0.2","31.4407","0.987305","-0.0710449","0.143311","201","255"
"[13783]",,"4795","4594","0","-3.19473","-11.8168","0.2","31.5403","0.97998","-0.015152","0.199341","201","255"
"[13784]",,"4022","4594","0","-3.14941","-11.6187","0.2","31.568","0.989746","-0.00415802","0.145386","201","255"
"[13785]",,"4022","4595","0","-3.14941","-11.6187","0.2","31.568","0.989746","-0.00415802","0.145386","201","255"
"[13786]",,"2513","4595","0","-3.35901","-11.4438","0.2","31.5056","0.996094","0.000137687","0.0921021","201","255"
"[13787]",,"669","4595","0","-3.36998","-11.5348","0.2","31.4407","0.987305","-0.0710449","0.143311","201","255"
"[13788]",,"4660","4596","0","-3.53247","-11.4268","0.2","31.4355","0.994141","-0.0814209","0.0715332","201","255"
"[13789]",,"669","4596","0","-3.36998","-11.5348","0.2","31.4407","0.987305","-0.0710449","0.143311","201","255"
"[13790]",,"2513","4596","0","-3.35901","-11.4438","0.2","31.5056","0.996094","0.000137687","0.0921021","201","255"
"[13791]",,"2513","4597","0","-3.35901","-11.4438","0.2","31.5056","0.996094","0.000137687","0.0921021","201","255"
"[13792]",,"4115","4597","0","-3.49101","-11.3585","0.2","31.4867","0.999023","-0.0456848","-0.00367737","201","255"
"[13793]",,"4660","4597","0","-3.53247","-11.4268","0.2","31.4355","0.994141","-0.0814209","0.0715332","201","255"
"[13794]",,"4114","4598","0","-3.82214","-11.4706","0.2","31.4184","0.991699","-0.105042","0.0737305","201","255"
"[13795]",,"4660","4598","0","-3.53247","-11.4268","0.2","31.4355","0.994141","-0.0814209","0.0715332","201","255"
"[13796]",,"4115","4598","0","-3.49101","-11.3585","0.2","31.4867","0.999023","-0.0456848","-0.00367737","201","255"
"[13797]",,"772","4599","0","-2.88239","-12.453","0.2","31.6612","0.984375","-0.0178223","0.175049","201","255"
"[13798]",,"4744","4599","0","-3.07237","-12.1621","0.2","31.5969","0.966797","-0.0554504","0.250732","201","255"
"[13799]",,"4790","4599","0","-3.09397","-12.4162","0.2","31.5388","0.980957","0.00145245","0.196411","201","255"
"[13800]",,"4744","4600","0","-3.07237","-12.1621","0.2","31.5969","0.966797","-0.0554504","0.250732","201","255"
"[13801]",,"772","4600","0","-2.88239","-12.453","0.2","31.6612","0.984375","-0.0178223","0.175049","201","255"
"[13802]",,"4055","4600","0","-2.86938","-12.198","0.2","31.7334","0.962891","-0.074646","0.257812","201","255"
"[13803]",,"4055","4601","0","-2.86938","-12.198","0.2","31.7334","0.962891","-0.074646","0.257812","201","255"
"[13804]",,"4871","4601","0","-2.99922","-11.8416","0.2","31.6625","0.977051","0.0221558","0.211792","201","255"
"[13805]",,"4744","4601","0","-3.07237","-12.1621","0.2","31.5969","0.966797","-0.0554504","0.250732","201","255"
"[13806]",,"4871","4602","0","-2.99922","-11.8416","0.2","31.6625","0.977051","0.0221558","0.211792","201","255"
"[13807]",,"4055","4602","0","-2.86938","-12.198","0.2","31.7334","0.962891","-0.074646","0.257812","201","255"
"[13808]",,"4054","4602","0","-2.80006","-11.9047","0.2","31.8077","0.976074","0.0537415","0.21228","201","255"
"[13809]",,"4054","4603","0","-2.80006","-11.9047","0.2","31.8077","0.976074","0.0537415","0.21228","201","255"
"[13810]",,"4761","4603","0","-2.94457","-11.6493","0.2","31.6707","0.986816","0.0360107","0.157837","201","255"
"[13811]",,"4871","4603","0","-2.99922","-11.8416","0.2","31.6625","0.977051","0.0221558","0.211792","201","255"
"[13812]",,"4022","4604","0","-3.14941","-11.6187","0.2","31.568","0.989746","-0.00415802","0.145386","201","255"
"[13813]",,"4871","4604","0","-2.99922","-11.8416","0.2","31.6625","0.977051","0.0221558","0.211792","201","255"
"[13814]",,"4761","4604","0","-2.94457","-11.6493","0.2","31.6707","0.986816","0.0360107","0.157837","201","255"
"[13815]",,"4761","4605","0","-2.94457","-11.6493","0.2","31.6707","0.986816","0.0360107","0.157837","201","255"
"[13816]",,"4023","4605","0","-3.13237","-11.5112","0.2","31.6096","0.995605","0.0560303","0.0709839","201","255"
"[13817]",,"4022","4605","0","-3.14941","-11.6187","0.2","31.568","0.989746","-0.00415802","0.145386","201","255"
"[13818]",,"2513","4606","0","-3.35901","-11.4438","0.2","31.5056","0.996094","0.000137687","0.0921021","201","255"
"[13819]",,"4022","4606","0","-3.14941","-11.6187","0.2","31.568","0.989746","-0.00415802","0.145386","201","255"
"[13820]",,"4023","4606","0","-3.13237","-11.5112","0.2","31.6096","0.995605","0.0560303","0.0709839","201","255"
"[13821]",,"4023","4607","0","-3.13237","-11.5112","0.2","31.6096","0.995605","0.0560303","0.0709839","201","255"
"[13822]",,"677","4607","0","-3.28344","-11.4072","0.2","31.5439","0.998047","0.0484619","0.0356445","201","255"
"[13823]",,"2513","4607","0","-3.35901","-11.4438","0.2","31.5056","0.996094","0.000137687","0.0921021","201","255"
"[13824]",,"4115","4608","0","-3.49101","-11.3585","0.2","31.4867","0.999023","-0.0456848","-0.00367737","201","255"
"[13825]",,"2513","4608","0","-3.35901","-11.4438","0.2","31.5056","0.996094","0.000137687","0.0921021","201","255"
"[13826]",,"677","4608","0","-3.28344","-11.4072","0.2","31.5439","0.998047","0.0484619","0.0356445","201","255"
"[13827]",,"4514","4609","0","-2.67639","-12.4576","0.2","31.769","0.981445","-0.0544128","0.183228","201","255"
"[13828]",,"4055","4609","0","-2.86938","-12.198","0.2","31.7334","0.962891","-0.074646","0.257812","201","255"
"[13829]",,"772","4609","0","-2.88239","-12.453","0.2","31.6612","0.984375","-0.0178223","0.175049","201","255"
"[13830]",,"4055","4610","0","-2.86938","-12.198","0.2","31.7334","0.962891","-0.074646","0.257812","201","255"
"[13831]",,"4514","4610","0","-2.67639","-12.4576","0.2","31.769","0.981445","-0.0544128","0.183228","201","255"
"[13832]",,"4287","4610","0","-2.66753","-12.2035","0.2","31.8571","0.964355","-0.0948486","0.245361","201","255"
"[13833]",,"4287","4611","0","-2.66753","-12.2035","0.2","31.8571","0.964355","-0.0948486","0.245361","201","255"
"[13834]",,"4054","4611","0","-2.80006","-11.9047","0.2","31.8077","0.976074","0.0537415","0.21228","201","255"
"[13835]",,"4055","4611","0","-2.86938","-12.198","0.2","31.7334","0.962891","-0.074646","0.257812","201","255"
"[13836]",,"4054","4612","0","-2.80006","-11.9047","0.2","31.8077","0.976074","0.0537415","0.21228","201","255"
"[13837]",,"4287","4612","0","-2.66753","-12.2035","0.2","31.8571","0.964355","-0.0948486","0.245361","201","255"
"[13838]",,"4310","4612","0","-2.58799","-11.9013","0.2","31.9372","0.969727","0.052887","0.237183","201","255"
"[13839]",,"4310","4613","0","-2.58799","-11.9013","0.2","31.9372","0.969727","0.052887","0.237183","201","255"
"[13840]",,"4559","4613","0","-2.71392","-11.6724","0.2","31.7943","0.980469","0.0879517","0.175049","201","255"
"[13841]",,"4054","4613","0","-2.80006","-11.9047","0.2","31.8077","0.976074","0.0537415","0.21228","201","255"
"[13842]",,"4761","4614","0","-2.94457","-11.6493","0.2","31.6707","0.986816","0.0360107","0.157837","201","255"
"[13843]",,"4054","4614","0","-2.80006","-11.9047","0.2","31.8077","0.976074","0.0537415","0.21228","201","255"
"[13844]",,"4559","4614","0","-2.71392","-11.6724","0.2","31.7943","0.980469","0.0879517","0.175049","201","255"
"[13845]",,"4559","4615","0","-2.71392","-11.6724","0.2","31.7943","0.980469","0.0879517","0.175049","201","255"
"[13846]",,"4024","4615","0","-2.90768","-11.5266","0.2","31.6992","0.993164","0.0748901","0.0899658","201","255"
"[13847]",,"4761","4615","0","-2.94457","-11.6493","0.2","31.6707","0.986816","0.0360107","0.157837","201","255"
