local_index,pac_vertex_index,runtime_vertex_index,pac_x,pac_y,pac_z,runtime_x,runtime_y,runtime_z,delta_len,pac_raw40_hex,runtime_raw40_hex
1637,4100,50322,-0.053553591,2.073161685,-0.474013060,-0.612246329,1.969313191,-0.405665015,0.572357879,89395337104b70d43bbea10c1d7c000121780000bd3e030000000000ffffffff49371565d54d5cd0,dd04a92ad24e7f596f392e390000003c27cda01f043810010334f000ac44090302010000ffffffff
1638,4101,50323,-0.069588454,2.099364051,-0.586126588,-0.036814354,2.439322122,0.119591839,0.784017940,0638853ae644e1d77e85637a1f84d00122000000e716010000000000ffffffffb62a8c5a214a18d4,1d3bfa63b36bcc315a36f83a0000003cde26067b0d10000103000000af3d130000000000ffffffff
1639,4102,50324,-0.071991611,2.104168885,-0.492627600,-0.365839795,2.183160368,-0.632662939,0.334957169,cc371b3b0a4acfd67deda1341f84d00122400000ca22130000000000ffffffffa82d235e2d4d70ca,181cbd445742a546543842380000003cfa3e4479040cf0000e44d000736e170501010000ffffffff
1640,4103,50325,-0.073193190,2.100709404,-0.507760795,-0.597371612,2.005605710,-0.547831790,0.534240971,af37af3a3549afd7586170291f84d00122000000cf2f010000000000ffffffffbd2e4058744d08dc,4406162f01470434603974380000003cb64100660e103000113cd0008f5a0a0505000000ffffffff
1641,4104,50326,-0.076176420,2.100773469,-0.513302528,-0.416016071,2.174671827,-0.586766019,0.355455819,6737b13ae748c0d756e5b0291f84d00122000000b14d010000000000ffffffff46343150b351c753,5d17b443dd441844763870380000003c6e8e547c040ce0000f3410018740241201010000ffffffff
1642,4105,50327,-0.060514461,2.092509153,-0.555078672,-0.595134189,1.935583252,-0.523107134,0.558091544,e138af399b4677d8c191a53d217c20021d000000b9380e0000000000ffffffffbd2e4058744dd754,7a068c265d482760a43995380000003ca52e12350e101001033c2001bb36080402000000ffffffff
1643,4106,50328,-0.061798908,2.088344963,-0.513302528,-0.008722269,2.473244255,0.469928854,1.057217359,c2382d39e748c0d7c5e5b0291f84d00122000000b14d010000000000fffffffff5331935e44f5d40,c33d1d68f67e183b2136f63b0000003c3d76b87f0d40400000000000817a040000000000ffffffff
1644,4107,50329,-0.051523337,2.089978607,-0.551242087,-0.047297094,2.443165990,0.284920217,0.907704020,ba396039d14639d811424306217c20021d000000ae4e030000000000ffffffff3329023e2b5bdf42,203a7264ca74b82e7536763b0000003c3e6e877f0d40400000000000ac3a190000000000ffffffff
1645,4108,50330,-0.053802193,2.100901598,-0.493480174,-0.028900507,2.452327208,0.222469145,0.797937016,8339b53afe49d1d954aac0132284b0011f000000b73e0a0000000000ffffffffc134b934c553cc3f,dc3b90655b7136325c36483b0000003c0157887b0d40400000000000ab3a190000000000ffffffff
1646,4109,50331,-0.051399036,2.093726378,-0.559412592,-0.052600614,2.437240027,0.245417605,0.875074121,bd39d5395e46c6d8fe6dc3452188f0011b000000b338140000000000ffffffff53340735dc51ca3f,a039b9639e72b0398536563b0000003c60a2e3790d40400000000000ad3a190000000000ffffffff
1647,4110,50332,-0.051481903,2.091900541,-0.554936576,-0.029646315,2.455754657,0.240160063,0.874668667,bb399c399d4681d802829305217c20021d000000bb32120000000000ffffffff9937d036c75c7d40,ca3bfb655472ea345936533b0000003c6a52487f0d40400000000000ab3a190000000000ffffffff
1648,4111,50333,-0.050984698,2.102246952,-0.592734040,-0.603835277,1.925012615,-0.496464185,0.588492700,c739df3a89440ada46969305226c100200000000b826210000000000ffffffffb836143b5760d741,a8054225d449e23db239be380000003c4902c05f0e101001033c2001b33e090402000000ffffffff
