draw_vertex_id,stored_vertex_index,raw_u16_x,raw_u16_y,raw_u16_z,raw_u16_w,local_x,local_y,local_z,pix_world_x,pix_world_y,pix_world_z,pix_uv_u,pix_uv_v,pix_normal_x,pix_normal_y,pix_normal_z,pix_tangent_x,pix_tangent_y,pix_tangent_z,pix_tangent_w,pix_texcoord4,raw_hex_0_7,raw_hex_8_39
1230,18348,14443,15236,18079,23150,-0.061702921,1.780628746,-1.632642005,-9.585380000,-11.590400000,26.658100000,0.189819000,0.735840000,0.125732000,-0.987793000,-0.089660600,-0.938965000,-0.141968000,0.314697000,-0.684082000,196728,6b38843b9f466e5a,e01bf1592518000000000000a758000000000000fffffdff8220763bf21e34ca
1231,18349,13763,14432,19691,22945,-0.093271111,1.731622802,-1.453460434,-10.236100000,-11.185400000,27.320000000,0.297363000,0.818359000,0.754883000,-0.423340000,-0.500977000,-0.488525000,-0.872559000,-0.009727480,-0.952637000,196728,c3356038eb4ca159,2c191378c5e0620cb91ca30ca4271e0e07010000ffffffff8123e9375620298d
1232,18350,13632,14448,19561,22931,-0.099352630,1.732598045,-1.467910561,-10.941100000,-11.162900000,27.853600000,0.428467000,0.867676000,0.885254000,-0.461914000,0.054931600,-0.455078000,-0.833496000,0.313232000,-0.817383000,196728,40357038694c9359,67d9f346b924730cc5dc820b743b1f1612080000ffffffffd129d214521eeabe
1233,18351,14730,15144,19128,22967,-0.048379288,1.775021101,-1.516040598,-10.971300000,-11.162100000,27.948600000,0.445557000,0.859375000,0.823242000,-0.559082000,0.096801800,-0.543945000,-0.729492000,0.414307000,-0.778320000,196728,8a39283bb84ab759,a52fa05c0694800005000000ed11010000000000fffffeff1c215618df2685b2
1234,18352,14900,15065,19670,22859,-0.040487240,1.770205840,-1.455794685,-11.023600000,-11.269800000,28.131100000,0.482178000,0.849609000,0.932617000,-0.355957000,-0.059936500,-0.310791000,-0.876953000,0.366943000,-0.739258000,196728,343ad93ad64c4b59,7903215b06205002051c0000e0140a0100000000fffffdffab1510145e35e4db
1235,18353,15001,14844,20167,22703,-0.035798436,1.756735301,-1.400550740,-10.912500000,-11.031400000,27.952000000,0.435547000,0.844727000,0.648926000,-0.724609000,0.233154000,-0.750000000,-0.559570000,0.353027000,-0.809082000,196728,993afc39c74eaf58,917261280818500007ecc200ce250b0100000000fffffcff3031490b4d1468cc
1236,18354,14494,15143,18488,23096,-0.059335307,1.774960148,-1.587179683,-10.262500000,-11.331100000,27.191000000,0.271484000,0.825195000,0.714844000,-0.392090000,-0.579102000,-0.543945000,-0.833496000,-0.097595200,-0.977539000,196728,9e38273b3848385a,c2a3f0550694500000000000f30c000000000000ffffffff9f2a3711671c5bbd
1237,18355,14676,15133,19058,22992,-0.050886174,1.774350621,-1.523821436,-9.903710000,-11.523200000,26.395800000,0.128418000,0.789062000,0.567871000,0.400879000,-0.718262000,0.563477000,-0.826172000,-0.013130200,-0.224365000,196728,54391d3b724ad059,b337505d0694500008000000f40a000000000000ffffffff8b2cd30f291ad0c3
1238,18356,14627,15141,18891,23020,-0.053160940,1.774838243,-1.542384291,-9.554730000,-11.521100000,26.549500000,0.172607000,0.729980000,0.519531000,-0.853027000,-0.051879900,-0.636719000,-0.425781000,0.642578000,-0.614258000,196728,2339253bcb49ec59,c457405a0694500000000000ee11000000000000ffffffff582d5d0eff177ace
1239,18357,14581,15146,18822,23048,-0.055296435,1.775143006,-1.550053973,-9.498880000,-11.331000000,26.556000000,0.182861000,0.707520000,0.822266000,-0.504395000,-0.262451000,-0.322266000,-0.799805000,0.506348000,-0.741211000,196728,f5382a3b8649085a,b49b20550694500000000000ed12000000000000ffffffff812f140d3c1634cc
1240,18358,14540,15146,18634,23071,-0.057199812,1.775143006,-1.570951080,-9.564330000,-11.102700000,26.332600000,0.118713000,0.717773000,0.625000000,-0.046783400,-0.778809000,0.400879000,-0.833984000,0.379150000,-0.251709000,196728,cc382a3bca481f5a,c5cb80550694500000000000ee11000000000000ffffffffe41d2119ea2841b1
1241,18359,14940,15041,19813,22835,-0.038630288,1.768742976,-1.439899546,-9.581750000,-10.983600000,26.210500000,0.093017600,0.716309000,0.581055000,0.140259000,-0.801758000,0.473145000,-0.859863000,0.192871000,-0.258789000,196728,5c3ac13a654d3359,7a47715a06205002051c0000d721060100000000fffffcffb931a4141a12e3c1
1242,18360,14488,15247,18441,23126,-0.059613850,1.781299225,-1.592403960,-9.375330000,-10.870000000,25.954000000,0.067749000,0.682617000,0.403320000,0.291016000,-0.867676000,0.857422000,-0.456543000,0.238159000,0.258301000,196728,98388f3b0948565a,f633215c2518000000000000a659000000000000fffffdffc5299312e21e29ba
1243,18361,14725,15118,19132,22960,-0.048611407,1.773436331,-1.515595979,-9.386480000,-11.012900000,26.031100000,0.087585400,0.684570000,0.478027000,0.201172000,-0.854980000,0.536133000,-0.837891000,0.103516000,-0.251953000,196728,85390e3bbc4ab059,a43b705e0694500008000000f806010000000000ffffffffd0163f31062eb190
1244,18362,15214,15118,20089,22762,-0.025910164,1.773436331,-1.409220816,-9.567740000,-10.858100000,26.132100000,0.073303200,0.713867000,0.722656000,0.039764400,-0.689941000,0.440430000,-0.797363000,0.412109000,-0.187012000,196728,6e3b0e3b794eea58,be52435eb2c48200b5f06200a53c0a0a09010000ffffffff3916cd2f332e499a
1245,18363,15203,15107,20142,22763,-0.026420826,1.772765852,-1.403329610,-9.760540000,-11.378000000,26.250100000,0.103577000,0.764160000,0.722168000,-0.424072000,-0.546875000,-0.539551000,-0.838867000,-0.070068400,-0.972168000,196728,633b033bae4eeb58,ebea6161b2c48200b5f0620080381d1313040000ffffffffb123e914ff24cdaf
1246,18364,14844,15063,19558,22883,-0.043086974,1.770083935,-1.468244025,-9.844660000,-11.603500000,26.406400000,0.134644000,0.776855000,0.525879000,0.398926000,-0.750977000,0.549316000,-0.833496000,-0.059173600,-0.249634000,196728,fc39d73a664c6359,9aefe05e0620500205000000ee0d030100000000fffffeff61337308761258c9
1247,18365,14446,15126,18162,23119,-0.061563650,1.773923953,-1.623416155,-10.300600000,-11.336300000,26.990100000,0.234375000,0.843750000,0.603516000,0.661621000,-0.444580000,0.698242000,-0.707520000,-0.109863000,-0.067321800,196728,6e38163bf2464f5a,cf3fa1550694000000000000f807000000000000ffffffff88375612680f1f64
1248,18366,14411,15247,17441,23161,-0.063188483,1.781299225,-1.703558781,-10.213600000,-11.367300000,26.894500000,0.214722000,0.832520000,0.670410000,0.574219000,-0.469727000,0.578125000,-0.800781000,-0.155151000,-0.223633000,196728,4b388f3b2144795a,587f877325180000000000009e61000000000000fffffdffdb381410c80e53b2
1249,18367,14386,15227,17013,23168,-0.064349078,1.780080172,-1.751133044,-9.756460000,-11.579600000,26.456200000,0.144653000,0.761719000,0.627441000,0.014205900,-0.778809000,0.045105000,-0.998535000,0.027801500,-0.679688000,196728,32387b3b7542805a,e673f35d2518000000000000a956000000000000fffffdff8110d20de136c53d
1250,18368,11808,12726,20391,22690,-0.184029658,1.627637554,-1.375652060,-9.461830000,-11.285300000,26.473700000,0.162109000,0.708496000,0.856445000,-0.313477000,-0.410156000,-0.074829100,-0.866699000,0.493408000,-0.615234000,196728,202eb631a74fa258,ea273b980818500007000000d427040000000000fffffcff3e108f2f2831119d
1251,18369,12810,14116,20401,22726,-0.137513001,1.712361760,-1.374540512,-10.260200000,-10.605200000,26.175900000,0.071228000,0.881836000,0.027694700,0.734375000,-0.678223000,0.673828000,-0.515137000,-0.529297000,-0.052917500,196728,0a322437b14fc658,e83142cfbc20100cb1ec6200653c281a16050000fffffeffd30fae34b52c3cd2
1252,18370,10374,14793,20419,22776,-0.250601400,1.753626715,-1.372539725,-10.383800000,-11.255400000,27.071300000,0.251953000,0.854980000,0.590820000,0.710938000,-0.380615000,0.722168000,-0.677246000,-0.140869000,-0.035858200,196728,8628c939c34ff858,c3704887b2c4c20bb004530b7f76060201010000ffffffff9e12f635c72c093e
1253,18371,10673,14778,20298,22773,-0.236720681,1.752712425,-1.385989458,-10.467900000,-11.208600000,27.155300000,0.271240000,0.866211000,0.587402000,0.724121000,-0.360596000,0.763672000,-0.643555000,-0.053222700,0.036102300,196728,b129ba394a4ff558,07b8aaa4b2c4020bbcd4120c8271070301010000ffffffffdf0cb643fd3c95ac
1254,18372,13066,13358,20510,22550,-0.125628506,1.666159639,-1.362424636,-9.715920000,-11.562000000,26.511700000,0.156494000,0.756348000,0.581055000,0.173218000,-0.794922000,0.584473000,-0.765625000,0.268799000,-0.100525000,196728,0a332e341e501658,340911680830700000000000ff00000000000000ffffffffcb35b126590ca5a1
1255,18373,13953,14948,17743,23208,-0.084450587,1.763074378,-1.669990025,-9.527140000,-11.389800000,26.484200000,0.160767000,0.719727000,0.680664000,-0.713867000,0.164062000,-0.487549000,-0.273926000,0.829102000,-0.380859000,196728,8136643a4f45a85a,8098215bd40c920d7408320d4d4c2c18140f0000fffffeffc314b935752cf981
1256,18374,7234,14858,20205,22778,-0.396372160,1.757588638,-1.396326856,-9.790600000,-11.563200000,26.514900000,0.152588000,0.768066000,0.639160000,0.171265000,-0.750000000,0.419434000,-0.895996000,0.146729000,-0.330566000,196728,421c0a3aed4efa58,18deb9a4b2c4020bb5f0120c94590b0303020000ffffffff490fc736482b8190
1257,18375,9926,14827,20442,22791,-0.271399266,1.755699105,-1.369983164,-10.262200000,-10.632100000,26.198200000,0.075988800,0.881348000,0.166016000,0.695312000,-0.699219000,0.889648000,-0.412842000,-0.196777000,0.236816000,196728,c626eb39da4f0759,00bb92edb2c4020bb5f0320b965f080101000000ffffffff781034361a2dc940
1258,18376,10384,14777,20390,22769,-0.250137162,1.752651472,-1.375763215,-10.835700000,-10.145700000,26.377600000,0.677734000,0.528809000,-0.281250000,-0.333496000,-0.899902000,0.513184000,-0.844727000,0.151001000,-0.227173000,196728,9028b939a64ff158,0460dba3b1c8c20bb004530b886b070402000000ffffffffc02ffc16ab14ff7a
1259,18377,14554,15260,18613,23093,-0.056549878,1.782091610,-1.573285331,-10.859700000,-10.156700000,26.451900000,0.677734000,0.546387000,-0.477539000,0.281250000,-0.832520000,-0.039062500,-0.953125000,-0.299316000,-0.770020000,196728,da389c3bb548355a,bb8a757c2518000000000000a35c000000000000fffffdff34326b13561224ce
1260,18378,14487,15234,18367,23123,-0.059660273,1.780506841,-1.600629417,-10.795900000,-10.262500000,26.347600000,0.691895000,0.522461000,-0.316895000,-0.283936000,-0.905273000,0.469238000,-0.875488000,0.114319000,-0.277832000,196728,9738823bbf47535a,dbebe0552518000000000000916e000000000000fffffeff933334127c11aac9
1261,18379,14464,15225,18128,23134,-0.060728021,1.779958267,-1.627195419,-10.759900000,-10.210800000,26.345400000,0.695801000,0.517578000,-0.212524000,-0.343262000,-0.915039000,0.818359000,-0.573730000,0.028091400,0.147217000,196728,8038793bd0465e5a,ddbfa05725180000000000008c73000000000000fffffdff8f31e71585138f7c
1262,18380,14520,15264,18455,23108,-0.058128288,1.782335421,-1.590847792,-9.402190000,-11.189800000,26.356900000,0.143433000,0.697754000,0.608398000,0.114929000,-0.785645000,0.354492000,-0.922852000,0.150757000,-0.412354000,196728,b838a03b1748445a,9502b67d25180000000000009768000000000000fffffdff203103159813b7be
1263,18381,14521,15248,18493,23107,-0.058081864,1.781360178,-1.586623909,-9.783510000,-11.429800000,26.314300000,0.115479000,0.767090000,0.759277000,-0.005462650,-0.650391000,0.411621000,-0.771484000,0.485352000,-0.171753000,196728,b938903b3d48435a,f367805e25180000000000009669000000000000fffffeffb330e115b812a769
1264,18382,14505,15257,18530,23118,-0.058824645,1.781908752,-1.582511181,-9.687630000,-11.489700000,26.455200000,0.146240000,0.749023000,0.685059000,-0.396484000,-0.611328000,-0.004302980,-0.842773000,0.538086000,-0.486572000,196728,a938993b62484e5a,7b3b62752518000000000000a45b000000000000fffffdff982f4c16f4132993
1265,18383,14539,15256,18626,23102,-0.057246235,1.781847799,-1.571840318,-10.247900000,-10.652500000,26.151200000,0.068542500,0.875977000,0.106934000,0.723145000,-0.682129000,0.458984000,-0.645508000,-0.610352000,-0.302734000,196728,cb38983bc2483e5a,6b6743702518000000000000a45b000000000000fffffdff8731cf136013f8ce
1266,18384,14510,15233,18458,23109,-0.058592526,1.780445888,-1.590514328,-10.963700000,-11.127100000,28.041100000,0.457031000,0.845703000,0.776367000,-0.609375000,0.161133000,-0.581543000,-0.595703000,0.553711000,-0.675293000,196728,ae38813b1a48455a,e173105725180000000000008877000000000000fffffeff6532f015ef11176e
1267,18385,14485,15261,18333,23128,-0.059753121,1.782152563,-1.604408681,-11.025600000,-11.250100000,28.072900000,0.472412000,0.855957000,0.965332000,-0.235352000,-0.112671000,-0.156616000,-0.867188000,0.472412000,-0.605469000,196728,95389d3b9d47585a,19bb747a2518000000000000a659000000000000fffffdffff300b14df1397c6
1268,18386,14523,15234,18504,23103,-0.057989016,1.780506841,-1.585401206,-11.064200000,-11.276700000,28.146600000,0.489014000,0.854004000,0.958496000,0.224609000,-0.175659000,0.164307000,-0.939941000,-0.299072000,-0.629395000,196728,bb38823b48483f5a,e1fb605825180000000000008778000000000000fffffeff9a34c513de0f7769
1269,18387,14440,15248,17950,23155,-0.061842193,1.781360178,-1.646980977,-10.535500000,-11.103000000,27.567000000,0.351318000,0.840332000,0.773438000,-0.584473000,-0.246094000,-0.623535000,-0.776367000,-0.092651400,-0.989258000,196728,6838903b1e46735a,7bab04712518000000000000ae51000000000000fffffdffa53232146711bebe
1270,18388,14472,15245,18290,23135,-0.060356631,1.781177320,-1.609188338,-10.142900000,-11.264000000,27.233500000,0.283203000,0.810547000,0.759277000,-0.373779000,-0.533203000,-0.485840000,-0.870605000,-0.080078100,-0.963867000,196728,88388d3b72475f5a,f30b115d2518000000000000a758000000000000fffffdff7f3359150211a76b
1271,18389,14465,15258,18142,23140,-0.060681597,1.781969705,-1.625639251,-9.605690000,-11.605700000,26.593500000,0.177979000,0.738770000,0.504395000,-0.860840000,-0.062469500,-0.480957000,-0.340820000,0.807617000,-0.402100000,196728,81389a3bde46645a,5ce784742518000000000000a857000000000000fffffdff6d30d614fb1246ca
1272,18390,14508,15248,18554,23115,-0.058685374,1.781360178,-1.579843465,-9.551240000,-11.174300000,26.422100000,0.137939000,0.717285000,0.764160000,-0.299316000,-0.571289000,0.152466000,-0.782227000,0.604004000,-0.342285000,196728,ac38903b7a484b5a,f81fe01a25180000000000009f60000000000000fffffdff890d22319731b0b8
1273,18391,12737,14069,20499,22718,-0.140901939,1.709496984,-1.363647339,-9.871010000,-11.455900000,26.214500000,0.097045900,0.783203000,0.625977000,0.277344000,-0.729004000,0.304932000,-0.947266000,-0.098449700,-0.499756000,196728,c131f5361350be58,df508389bc048300bbc46200514136260f010000ffffffffb210bc32882f1194
1274,18392,12603,14155,20373,22741,-0.147122730,1.714738914,-1.377652847,-10.170500000,-11.471100000,26.964000000,0.227661000,0.819336000,0.623047000,0.667969000,-0.407227000,0.683105000,-0.718750000,-0.131470000,-0.088684100,196728,3b314b37954fd558,9c3112d9b1f0120c08c8b20b655b1c120b060000ffffffff050cb127ad3658e2
1275,18393,13919,15344,20532,22666,-0.086028997,1.787211634,-1.359979230,-10.241500000,-10.673400000,26.195500000,0.076782200,0.876465000,0.223511000,0.690430000,-0.687988000,0.779297000,-0.550293000,-0.298340000,0.043518100,196728,5f36f03b34508a58,83cb26ab08ec6200bc04d302fa02020100000000fffffdff340d1b2976356b3c
1276,18394,14054,15333,20507,22679,-0.079761783,1.786541155,-1.362758101,-10.262500000,-11.282400000,26.702600000,0.180664000,0.852051000,0.707520000,0.465576000,-0.531738000,0.527832000,-0.848633000,-0.037719700,-0.267334000,196728,e636e53b1b509758,ba1220dc08ec6200bc04d302f007040301000000fffffdfff20cb6246035b823
1277,18395,13959,15305,20512,22686,-0.084172045,1.784834480,-1.362202326,-9.942960000,-11.667700000,26.883600000,0.214111000,0.780273000,0.812500000,0.023513800,-0.582520000,-0.127686000,-0.966309000,-0.224243000,-0.823242000,196728,8736c93b20509e58,1cd730d808ec6200bcb4100cec0a070100000000fffffcff0d0ac426de35502a
1278,18396,13985,15333,20575,22677,-0.082965026,1.786541155,-1.355199573,-10.005600000,-11.602600000,26.744900000,0.189209000,0.796875000,0.546875000,0.673340000,-0.497314000,0.703125000,-0.692871000,-0.161255000,-0.065063500,196728,a136e53b5f509558,328790db08ec6200bcb4100cf605030100000000fffffdff050b17282936f54c
1279,18397,14009,15343,20554,22672,-0.081850854,1.787150681,-1.357533824,-10.022300000,-11.612200000,26.957100000,0.226440000,0.791992000,0.792480000,0.051361100,-0.607422000,-0.217041000,-0.906738000,-0.362061000,-0.869141000,196728,b936ef3b4a509058,4abaf2b708ec6200bc04d302f803020100000000fffffdff550c912e9732a81b
1280,18398,13222,14167,20525,22709,-0.118386392,1.715470346,-1.360757314,-9.726040000,-11.234700000,26.253900000,0.101868000,0.751465000,0.500977000,-0.862793000,0.069213900,-0.687012000,-0.347656000,0.638184000,-0.553711000,196728,a63357372d50b558,bd6ef1d808ecc20bc1c46200842a291f05040000fffffeff820c3930b23477b6
1281,18399,13143,14260,20521,22680,-0.122053873,1.721138944,-1.361201933,-9.671340000,-11.045800000,26.273800000,0.101440000,0.732422000,0.726562000,-0.481445000,-0.490723000,-0.070861800,-0.761719000,0.644043000,-0.441895000,196728,5733b43729509858,f61f01a608ec120cbcc46200c617150c01010000ffffffff360d42302a32981d
1282,18400,13313,14166,20506,22712,-0.114161825,1.715409393,-1.362869255,-10.392000000,-11.158500000,27.478000000,0.328369000,0.832031000,0.791016000,-0.522949000,-0.317871000,-0.567383000,-0.822266000,-0.041290300,-0.976074000,196728,013456371a50b858,265bf2e208f0120cbbc46200553e352c09020000ffffffff3709783271340c30
1283,18401,13284,14281,20592,22680,-0.115508116,1.722418950,-1.353309941,-10.213200000,-11.085200000,26.400200000,0.120544000,0.860352000,0.561523000,0.574219000,-0.595703000,0.701172000,-0.712402000,-0.023651100,-0.052124000,196728,e433c93770509858,f58210e30804b30bbcc46200b31f1b1101000000ffffffffc60b022ff533523c
1284,18402,13173,14220,20537,22691,-0.120661158,1.718700837,-1.359423456,-10.240200000,-10.695700000,26.111100000,0.062744100,0.870117000,0.111389000,0.714355000,-0.691406000,0.464844000,-0.651855000,-0.599121000,-0.295166000,196728,75338c373950a358,110f70e108ec120cbc18100bb81d151201010000ffffffffc0098731f934cf46
1285,18403,13232,14286,20581,22675,-0.117922154,1.722723713,-1.354532644,-10.161400000,-11.031200000,26.323100000,0.105286000,0.853027000,0.588379000,0.472412000,-0.656738000,0.625488000,-0.780273000,-0.000324726,-0.142212000,196728,b033ce3765509358,34ff928d0804b30bbcc46200ca15130c01000000ffffffff020c4334f132a996
1286,18404,12545,13988,20532,22697,-0.149815310,1.704559819,-1.359979230,-10.094800000,-11.482900000,26.833800000,0.203003000,0.812500000,0.559082000,0.692871000,-0.455566000,0.709473000,-0.684082000,-0.168823000,-0.055267300,196728,0131a4363450a958,4547aca0c120b00bbcc46200584e2b2905000000ffffffffde0c5532e6322431
1287,18405,13341,14214,20513,22700,-0.112861959,1.718335121,-1.362091172,-10.227800000,-10.735100000,26.181500000,0.075500500,0.872559000,0.173218000,0.708984000,-0.683594000,0.632812000,-0.610840000,-0.475586000,-0.135498000,196728,1d3486372150ac58,f99632f10804b30bbcc462005c43322706010000ffffffffcd0c553acf34f18e
1288,18406,12633,12554,20514,22665,-0.145730015,1.617153695,-1.361980017,-10.080800000,-11.458100000,26.702400000,0.178467000,0.816895000,0.542969000,0.634277000,-0.550781000,0.719238000,-0.689941000,-0.086242700,-0.038085900,196728,59310a3122508958,5ca2fca60804b30bb1f0220cd31f050403010000ffffffffb60ade3863390da1
1289,18407,11374,14620,20559,22608,-0.204177591,1.743081904,-1.356978050,-10.242500000,-10.793100000,26.261200000,0.088989300,0.873535000,0.481689000,0.562012000,-0.672363000,0.800781000,-0.593262000,0.085266100,0.090393100,196728,6e2c1c394f505058,a80041d50804b30bbcc4220cfc02000000000000ffffffff0a564f332a21a8e9
